stream_type,timestamp_ms,sensor_nanos,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,has_fix,latitude,longitude,altitude,accuracy,speed,bearing,sats_view,sats_used,registered,cell_type,cell_id,mcc,mnc,lac,tac,pci,arfcn,signal_dbm,signal_metric,signal_level,operator
SENSOR,1789662438924,42169174495810,0.13310076,0.23120649,9.865309,3.0543236E-4,-6.108647E-4,3.0543236E-4,-60.9,1.725,8.700001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439002,42169264495810,0.13310076,0.23120649,9.865309,-7.635809E-4,6.108647E-4,3.0543236E-4,-60.9,1.725,8.700001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439003,42169219853310,0.13549358,0.2330011,9.863514,-7.635809E-4,6.108647E-4,3.0543236E-4,-60.9,1.725,8.700001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439028,42169274495810,0.13549358,0.2330011,9.863514,-7.635809E-4,6.108647E-4,3.0543236E-4,-60.9,1.8750001,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439107,42169324040237,0.13489537,0.2335993,9.861121,-7.635809E-4,6.108647E-4,3.0543236E-4,-60.9,1.8750001,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439107,42169364495810,0.13489537,0.2335993,9.861121,-4.5814854E-4,6.108647E-4,-9.162971E-4,-60.9,1.8750001,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439124,42169374495810,0.13489537,0.2335993,9.861121,-4.5814854E-4,6.108647E-4,-9.162971E-4,-60.9,1.6500001,9.525001,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662439138,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-105,NR_SS_RSRP,4,
SENSOR,1789662439202,42169464495810,0.13489537,0.2335993,9.861121,-7.635809E-4,-6.108647E-4,3.0543236E-4,-60.9,1.6500001,9.525001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439210,42169428227164,0.13579269,0.2324029,9.862019,-7.635809E-4,-6.108647E-4,3.0543236E-4,-60.9,1.6500001,9.525001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439228,42169474495810,0.13579269,0.2324029,9.862019,-7.635809E-4,-6.108647E-4,3.0543236E-4,-60.300003,2.025,8.325001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439307,42169564495810,0.13579269,0.2324029,9.862019,3.0543236E-4,-6.108647E-4,3.0543236E-4,-60.300003,2.025,8.325001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439315,42169532414091,0.13519448,0.2330011,9.864112,3.0543236E-4,-6.108647E-4,3.0543236E-4,-60.300003,2.025,8.325001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439326,42169574495810,0.13519448,0.2330011,9.864112,3.0543236E-4,-6.108647E-4,3.0543236E-4,-60.825,1.725,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439402,42169664495810,0.13519448,0.2330011,9.864112,3.0543236E-4,-6.108647E-4,-9.162971E-4,-60.825,1.725,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439419,42169636601018,0.13579269,0.2321038,9.867702,3.0543236E-4,-6.108647E-4,-9.162971E-4,-60.825,1.725,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439428,42169674495810,0.13579269,0.2321038,9.867702,3.0543236E-4,-6.108647E-4,-9.162971E-4,-61.2,1.95,9.6,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439506,42169764495810,0.13579269,0.2321038,9.867702,-3.0543236E-4,-6.108647E-4,-1.5271618E-4,-61.2,1.95,9.6,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439526,42169740787893,0.13280165,0.23120649,9.865608,-3.0543236E-4,-6.108647E-4,-1.5271618E-4,-61.2,1.95,9.6,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439526,42169774495810,0.13280165,0.23120649,9.865608,-3.0543236E-4,-6.108647E-4,-1.5271618E-4,-60.600002,1.6500001,8.400001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439601,42169864495810,0.13280165,0.23120649,9.865608,3.0543236E-4,6.108647E-4,-7.635809E-4,-60.600002,1.6500001,8.400001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439628,42169874495810,0.13280165,0.23120649,9.865608,3.0543236E-4,6.108647E-4,-7.635809E-4,-61.425003,1.8750001,9.525001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439628,42169844974820,0.1363909,0.2324029,9.866206,3.0543236E-4,6.108647E-4,-7.635809E-4,-61.425003,1.8750001,9.525001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439707,42169964495810,0.1363909,0.2324029,9.866206,3.0543236E-4,-6.108647E-4,-3.0543236E-4,-61.425003,1.8750001,9.525001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439723,42169974495810,0.1363909,0.2324029,9.866206,3.0543236E-4,-6.108647E-4,-3.0543236E-4,-60.9,2.25,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439732,42169949161695,0.13429718,0.2321038,9.865907,3.0543236E-4,-6.108647E-4,-3.0543236E-4,-60.9,2.25,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439810,42170064495810,0.13429718,0.2321038,9.865907,3.0543236E-4,-6.108647E-4,3.0543236E-4,-60.9,2.25,8.925,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439827,42170074495810,0.13429718,0.2321038,9.865907,3.0543236E-4,-6.108647E-4,3.0543236E-4,-60.300003,2.025,8.85,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439836,42170053348570,0.13579269,0.2324029,9.865608,3.0543236E-4,-6.108647E-4,3.0543236E-4,-60.300003,2.025,8.85,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662439904,,,,,,,,,,,true,11.05530859,76.92709963,378.2315673828125,3.7900925,0.0,,97,43,,,,,,,,,,,,,
SENSOR,1789662439918,42170164495810,0.13579269,0.2324029,9.865608,-1.5271618E-4,1.5271618E-4,3.0543236E-4,-60.300003,2.025,8.85,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662440000,,,,,,,,,,,true,11.05530921,76.9270995,378.10638427734375,3.7900925,0.0,,97,43,,,,,,,,,,,,,
SENSOR,1789662439923,42170174495810,0.13579269,0.2324029,9.865608,-1.5271618E-4,1.5271618E-4,3.0543236E-4,-60.600002,2.025,8.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662439940,42170157535393,0.13489537,0.23389842,9.862617,-1.5271618E-4,1.5271618E-4,3.0543236E-4,-60.600002,2.025,8.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440010,42170264495810,0.13489537,0.23389842,9.862617,3.0543236E-4,6.108647E-4,3.0543236E-4,-60.600002,2.025,8.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440027,42170274495810,0.13489537,0.23389842,9.862617,3.0543236E-4,6.108647E-4,3.0543236E-4,-60.675003,2.1000001,9.525001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440045,42170261722268,0.13519448,0.23001008,9.863514,3.0543236E-4,6.108647E-4,3.0543236E-4,-60.675003,2.1000001,9.525001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440106,42170364495810,0.13519448,0.23001008,9.863514,3.0543236E-4,6.108647E-4,-1.5271618E-4,-60.675003,2.1000001,9.525001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440123,42170374495810,0.13519448,0.23001008,9.863514,3.0543236E-4,6.108647E-4,-1.5271618E-4,-61.050003,2.4,9.075001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440151,42170365909091,0.13519448,0.23389842,9.865907,3.0543236E-4,6.108647E-4,-1.5271618E-4,-61.050003,2.4,9.075001,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662440153,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-105,NR_SS_RSRP,4,
SENSOR,1789662440209,42170464495810,0.13519448,0.23389842,9.865907,3.0543236E-4,-6.108647E-4,-9.162971E-4,-61.050003,2.4,9.075001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440227,42170474495810,0.13519448,0.23389842,9.865907,3.0543236E-4,-6.108647E-4,-9.162971E-4,-61.050003,2.325,9.450001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440253,42170470095914,0.13459627,0.2321038,9.865009,3.0543236E-4,-6.108647E-4,-9.162971E-4,-61.050003,2.325,9.450001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440305,42170564495810,0.13459627,0.2321038,9.865009,3.0543236E-4,0.0013744456,-1.5271618E-4,-61.050003,2.325,9.450001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440323,42170574495810,0.13459627,0.2321038,9.865009,3.0543236E-4,0.0013744456,-1.5271618E-4,-60.825,2.1000001,9.675,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440356,42170574282737,0.13519448,0.22971097,9.864711,3.0543236E-4,0.0013744456,-1.5271618E-4,-60.825,2.1000001,9.675,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440409,42170664495810,0.13519448,0.22971097,9.864711,3.0543236E-4,6.108647E-4,3.0543236E-4,-60.825,2.1000001,9.675,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440427,42170674495810,0.13519448,0.22971097,9.864711,3.0543236E-4,6.108647E-4,3.0543236E-4,-61.350002,1.8750001,8.775001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440460,42170678469560,0.13459627,0.2330011,9.866505,3.0543236E-4,6.108647E-4,3.0543236E-4,-61.350002,1.8750001,8.775001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440505,42170764495810,0.13459627,0.2330011,9.866505,3.0543236E-4,-1.5271618E-4,3.0543236E-4,-61.350002,1.8750001,8.775001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440524,42170774495810,0.13459627,0.2330011,9.866505,3.0543236E-4,-1.5271618E-4,3.0543236E-4,-60.9,1.8750001,8.775001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440566,42170782656382,0.13519448,0.2324029,9.864112,3.0543236E-4,-1.5271618E-4,3.0543236E-4,-60.9,1.8750001,8.775001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440608,42170864495810,0.13519448,0.2324029,9.864112,-9.162971E-4,-6.108647E-4,3.0543236E-4,-60.9,1.8750001,8.775001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440627,42170874495810,0.13519448,0.2324029,9.864112,-9.162971E-4,-6.108647E-4,3.0543236E-4,-61.125004,2.025,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440669,42170886843153,0.13399807,0.22881366,9.863514,-9.162971E-4,-6.108647E-4,3.0543236E-4,-61.125004,2.025,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440704,42170964495810,0.13399807,0.22881366,9.863514,-9.162971E-4,-6.108647E-4,3.0543236E-4,-61.125004,2.025,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440721,42170974495810,0.13399807,0.22881366,9.863514,-9.162971E-4,-6.108647E-4,3.0543236E-4,-60.825,1.8000001,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440774,42170991029924,0.13399807,0.24646074,9.866206,-9.162971E-4,-6.108647E-4,3.0543236E-4,-60.825,1.8000001,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440808,42171064495810,0.13399807,0.24646074,9.866206,-6.108647E-4,-3.0543236E-4,3.0543236E-4,-60.825,1.8000001,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440826,42171074495810,0.13399807,0.24646074,9.866206,-6.108647E-4,-3.0543236E-4,3.0543236E-4,-60.675003,2.25,9.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440878,42171095216695,0.13758731,0.21505493,9.859925,-6.108647E-4,-3.0543236E-4,3.0543236E-4,-60.675003,2.25,9.0,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662440903,,,,,,,,,,,true,11.05530921,76.9270995,378.10638427734375,3.7900925,0.0,,97,43,,,,,,,,,,,,,
SENSOR,1789662440918,42171164495810,0.13758731,0.21505493,9.859925,3.0543236E-4,-1.5271618E-4,-9.162971E-4,-60.675003,2.25,9.0,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662441000,,,,,,,,,,,true,11.05531036,76.92710027,378.1494140625,3.7900925,0.0,,97,43,,,,,,,,,,,,,
SENSOR,1789662440930,42171174495810,0.13758731,0.21505493,9.859925,3.0543236E-4,-1.5271618E-4,-9.162971E-4,-60.300003,2.025,7.8750005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662440983,42171199403466,0.13280165,0.23629123,9.865608,3.0543236E-4,-1.5271618E-4,-9.162971E-4,-60.300003,2.025,7.8750005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441008,42171264495810,0.13280165,0.23629123,9.865608,-9.162971E-4,-7.635809E-4,3.0543236E-4,-60.300003,2.025,7.8750005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441028,42171274495810,0.13280165,0.23629123,9.865608,-9.162971E-4,-7.635809E-4,3.0543236E-4,-60.675003,2.1000001,8.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441086,42171303590185,0.13310076,0.22911277,9.864711,-9.162971E-4,-7.635809E-4,3.0543236E-4,-60.675003,2.1000001,8.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441103,42171364495810,0.13310076,0.22911277,9.864711,3.0543236E-4,0.0018325942,3.0543236E-4,-60.675003,2.1000001,8.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441130,42171374495810,0.13310076,0.22911277,9.864711,3.0543236E-4,0.0018325942,3.0543236E-4,-60.825,1.8750001,9.0,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662441173,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-105,NR_SS_RSRP,4,
SENSOR,1789662441195,42171407776903,0.13280165,0.23150559,9.865309,3.0543236E-4,0.0018325942,3.0543236E-4,-60.825,1.8750001,9.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441208,42171464495810,0.13280165,0.23150559,9.865309,-0.0012217294,-0.0015271618,3.0543236E-4,-60.825,1.8750001,9.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441225,42171474495810,0.13280165,0.23150559,9.865309,-0.0012217294,-0.0015271618,3.0543236E-4,-60.525,2.1000001,8.85,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441294,42171511963622,0.13489537,0.22941187,9.865907,-0.0012217294,-0.0015271618,3.0543236E-4,-60.525,2.1000001,8.85,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441303,42171564495810,0.13489537,0.22941187,9.865907,-6.108647E-4,-0.0012217294,-9.162971E-4,-60.525,2.1000001,8.85,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441330,42171574495810,0.13489537,0.22941187,9.865907,-6.108647E-4,-0.0012217294,-9.162971E-4,-61.125004,1.8750001,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441399,42171616150341,0.20638095,0.20249261,9.867104,-6.108647E-4,-0.0012217294,-9.162971E-4,-61.125004,1.8750001,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441407,42171664495810,0.20638095,0.20249261,9.867104,0.002596175,0.0030543236,-0.116064295,-61.125004,1.8750001,9.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441424,42171674495810,0.20638095,0.20249261,9.867104,0.002596175,0.0030543236,-0.116064295,-61.050003,2.1000001,9.225,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441503,42171764495810,0.20638095,0.20249261,9.867104,0.23716822,0.018020509,0.5833758,-61.050003,2.1000001,9.225,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441505,42171720337060,-0.9921241,0.20727827,10.08485,0.23716822,0.018020509,0.5833758,-61.050003,2.1000001,9.225,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441529,42171774495810,-0.9921241,0.20727827,10.08485,0.23716822,0.018020509,0.5833758,-60.45,3.15,9.450001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441609,42171864495810,-0.9921241,0.20727827,10.08485,1.2266164,1.1887428,0.115148,-60.45,3.15,9.450001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441609,42171824523778,1.1922239,0.46121657,11.323136,1.2266164,1.1887428,0.115148,-60.45,3.15,9.450001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441625,42171874495810,1.1922239,0.46121657,11.323136,1.2266164,1.1887428,0.115148,-60.825,6.6000004,5.25,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441702,42171964495810,1.1922239,0.46121657,11.323136,0.8747583,1.5986329,-0.97081673,-60.825,6.6000004,5.25,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441711,42171928710445,0.360718,1.5122639,9.169894,0.8747583,1.5986329,-0.97081673,-60.825,6.6000004,5.25,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441728,42171974495810,0.360718,1.5122639,9.169894,0.8747583,1.5986329,-0.97081673,-60.375004,-0.75,-6.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441806,42172064495810,0.360718,1.5122639,9.169894,0.30802855,1.3897172,-0.61987495,-60.375004,-0.75,-6.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441815,42172032897112,-2.981457,2.295016,7.9091763,0.30802855,1.3897172,-0.61987495,-60.375004,-0.75,-6.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441825,42172074495810,-2.981457,2.295016,7.9091763,0.30802855,1.3897172,-0.61987495,-54.825,-9.3,-20.25,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662441899,,,,,,,,,,,true,11.05531036,76.92710027,378.1494140625,3.7900925,0.0,,97,43,,,,,,,,,,,,,
SENSOR,1789662441913,42172164495810,-2.981457,2.295016,7.9091763,0.63682646,0.8654426,-0.54183704,-54.825,-9.3,-20.25,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662442000,,,,,,,,,,,true,11.05531029,76.92710055,378.205810546875,3.7900925,0.0,,97,43,,,,,,,,,,,,,
SENSOR,1789662441920,42172137083778,-3.790231,2.4634109,9.467502,0.63682646,0.8654426,-0.54183704,-54.825,-9.3,-20.25,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662441927,42172174495810,-3.790231,2.4634109,9.467502,0.63682646,0.8654426,-0.54183704,-50.325,-15.150001,-24.375002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442007,42172264495810,-3.790231,2.4634109,9.467502,-0.57039493,-0.06566796,-0.58643013,-50.325,-15.150001,-24.375002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442024,42172274495810,-3.790231,2.4634109,9.467502,-0.57039493,-0.06566796,-0.58643013,-46.575,-20.325,-25.2,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442024,42172241270393,-5.953941,3.0580273,8.160124,-0.57039493,-0.06566796,-0.58643013,-46.575,-20.325,-25.2,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442102,42172364495810,-5.953941,3.0580273,8.160124,0.99341875,-1.2434151,1.2846485,-46.575,-20.325,-25.2,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442128,42172345457060,-7.1066833,1.8514465,9.563813,0.99341875,-1.2434151,1.2846485,-46.575,-20.325,-25.2,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442128,42172374495810,-7.1066833,1.8514465,9.563813,0.99341875,-1.2434151,1.2846485,-50.250004,-18.45,-20.1,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662442195,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-105,NR_SS_RSRP,4,
SENSOR,1789662442215,42172464495810,-7.1066833,1.8514465,9.563813,1.0496184,0.161421,1.1888955,-50.250004,-18.45,-20.1,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442223,42172474495810,-7.1066833,1.8514465,9.563813,1.0496184,0.161421,1.1888955,-59.175003,-5.4750004,-35.7,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442232,42172449643674,-3.4666018,3.1109686,7.527521,1.0496184,0.161421,1.1888955,-59.175003,-5.4750004,-35.7,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442302,42172564495810,-3.4666018,3.1109686,7.527521,-0.16401717,-0.828638,0.7741183,-59.175003,-5.4750004,-35.7,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442328,42172574495810,-3.4666018,3.1109686,7.527521,-0.16401717,-0.828638,0.7741183,-59.250004,-0.52500004,-33.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442336,42172553830289,-3.9077785,4.368098,7.862516,-0.16401717,-0.828638,0.7741183,-59.250004,-0.52500004,-33.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442407,42172664495810,-3.9077785,4.368098,7.862516,-0.33673918,-0.695164,1.173013,-59.250004,-0.52500004,-33.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442424,42172674495810,-3.9077785,4.368098,7.862516,-0.33673918,-0.695164,1.173013,-59.7,7.275,-29.325,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442440,42172658016903,-2.9506495,4.252644,7.451848,-0.33673918,-0.695164,1.173013,-59.7,7.275,-29.325,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442501,42172764495810,-2.9506495,4.252644,7.451848,-0.9230166,-0.4372264,1.9737039,-59.7,7.275,-29.325,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442528,42172774495810,-2.9506495,4.252644,7.451848,-0.9230166,-0.4372264,1.9737039,-56.775,16.2,-26.7,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442551,42172762203518,-1.7679968,3.662215,7.6495547,-0.9230166,-0.4372264,1.9737039,-56.775,16.2,-26.7,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442606,42172864495810,-1.7679968,3.662215,7.6495547,0.34773475,0.9410371,1.9727876,-56.775,16.2,-26.7,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442623,42172874495810,-1.7679968,3.662215,7.6495547,0.34773475,0.9410371,1.9727876,-48.45,30.45,-24.525002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442651,42172866390132,0.20937198,3.0514472,9.3867445,0.34773475,0.9410371,1.9727876,-48.45,30.45,-24.525002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442709,42172964495810,0.20937198,3.0514472,9.3867445,0.46349362,1.0102175,1.1090249,-48.45,30.45,-24.525002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442728,42172974495810,0.20937198,3.0514472,9.3867445,0.46349362,1.0102175,1.1090249,-42.15,36.225002,-21.6,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442752,42172970576695,0.8659027,3.6026936,9.2126665,0.46349362,1.0102175,1.1090249,-42.15,36.225002,-21.6,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442806,42173064495810,0.8659027,3.6026936,9.2126665,-0.028710641,0.5661189,0.7434224,-42.15,36.225002,-21.6,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442823,42173074495810,0.8659027,3.6026936,9.2126665,-0.028710641,0.5661189,0.7434224,-39.825,37.2,-20.025002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442857,42173074763257,0.021535404,4.557131,8.310572,-0.028710641,0.5661189,0.7434224,-39.825,37.2,-20.025002,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662442899,,,,,,,,,,,true,11.05531029,76.92710055,378.205810546875,3.7900925,0.0,,97,43,,,,,,,,,,,,,
SENSOR,1789662442911,42173164495810,0.021535404,4.557131,8.310572,-0.37430736,2.0198243,1.1665989,-39.825,37.2,-20.025002,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662443000,,,,,,,,,,,true,11.05530955,76.92710155,378.3358154296875,3.7900925,0.0,,97,43,,,,,,,,,,,,,
SENSOR,1789662442926,42173174495810,0.021535404,4.557131,8.310572,-0.37430736,2.0198243,1.1665989,-37.275,38.25,-21.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662442961,42173178949820,-0.09212367,3.3149567,9.017053,-0.37430736,2.0198243,1.1665989,-37.275,38.25,-21.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443005,42173264495810,-0.09212367,3.3149567,9.017053,-0.80023277,0.025198169,0.10903935,-37.275,38.25,-21.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443024,42173274495810,-0.09212367,3.3149567,9.017053,-0.80023277,0.025198169,0.10903935,-37.050003,40.125,-17.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443065,42173283136382,-0.18843478,2.9108686,8.919845,-0.80023277,0.025198169,0.10903935,-37.050003,40.125,-17.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443110,42173364495810,-0.18843478,2.9108686,8.919845,-1.0070105,0.60750496,0.4520399,-37.050003,40.125,-17.475,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443127,42173374495810,-0.18843478,2.9108686,8.919845,-1.0070105,0.60750496,0.4520399,-33.675003,40.5,-15.150001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443170,42173387322893,0.22462623,2.2552354,9.42174,-1.0070105,0.60750496,0.4520399,-33.675003,40.5,-15.150001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443204,42173464495810,0.22462623,2.2552354,9.42174,-0.94164795,-0.2568686,0.05635227,-33.675003,40.5,-15.150001,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662443215,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-105,NR_SS_RSRP,4,
SENSOR,1789662443234,42173474495810,0.22462623,2.2552354,9.42174,-0.94164795,-0.2568686,0.05635227,-32.100002,39.825,-9.075001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443274,42173491509455,-0.74865437,2.528017,12.176177,-0.94164795,-0.2568686,0.05635227,-32.100002,39.825,-9.075001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443308,42173564495810,-0.74865437,2.528017,12.176177,2.5584543,1.9491166,0.4059196,-32.100002,39.825,-9.075001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443327,42173574495810,-0.74865437,2.528017,12.176177,2.5584543,1.9491166,0.4059196,-31.125002,38.175003,-10.05,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443378,42173595695966,-3.181856,6.538986,10.097712,2.5584543,1.9491166,0.4059196,-31.125002,38.175003,-10.05,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443404,42173664495810,-3.181856,6.538986,10.097712,4.2377214,6.9279695,1.9428552,-31.125002,38.175003,-10.05,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443422,42173674495810,-3.181856,6.538986,10.097712,4.2377214,6.9279695,1.9428552,-12.525001,34.800003,-32.100002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662443482,42173699882476,-2.0632114,7.4700933,8.188539,4.2377214,6.9279695,1.9428552,-12.525001,34.800003,-32.100002,,,,,,,,,,,,,,,,,,,,,,
