timestamp_ms,relative_time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_mag,gyro_mag,accel_x_filt,accel_y_filt,accel_z_filt,latitude,longitude,altitude,gnss_speed_m_s,gnss_accuracy,gnss_bearing,gnss_speed_km_h,cell_id,signal_dbm,flag_imu_valid,flag_gnss_valid,flag_speed_ref_valid,flag_outage,flag_cell_valid
1789662428266.0,0.36,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,-0.0007635809,-61.275,1.8750001,9.075001,9.872275832261705,0.0009414057584719307,0.1339717985363715,0.23273638377306427,9.868090379383307,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428276.0,0.37,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,-0.0007635809,-61.275,1.8750001,9.075001,9.872275832261705,0.0009414057584719307,0.13363742812000337,0.23431014861521743,9.868783542492915,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428286.0,0.38,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,-0.0007635809,-61.275,1.8750001,9.075001,9.872275832261705,0.0009414057584719307,0.1335832030152057,0.23460057493701272,9.868908338045495,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428296.0,0.39,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,0.00045814854,-61.275,1.8750001,9.075001,9.872275832261705,0.0007163023774520316,0.13361426519785577,0.2343177050713046,9.868780179019318,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428306.0,0.4,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,0.00045814854,-61.275,1.8750001,9.075001,9.872275832261705,0.0007163023774520316,0.13357295692628934,0.23414989839745343,9.86870342999437,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428316.0,0.41,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.872275832261705,0.0007163023774520316,0.13348922646732203,0.23422060669456396,9.868734651778778,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428326.0,0.42,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.872275832261705,0.0007163023774520316,0.13357526675713574,0.2340619063137367,9.868670298357829,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428336.0,0.43,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.872275832261705,0.0007163023774520316,0.1340568284290266,0.23307635006738442,9.86824598145665,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428346.0,0.44,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.872275832261705,0.0007163023774520316,0.13496134526723697,0.23111283967247667,9.867386134624233,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428356.0,0.45,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.868548347385081,0.0007163023774520316,0.13604275742197333,0.22868627002180156,9.866303044119086,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428366.0,0.46,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.868548347385081,0.0007163023774520316,0.13693052223205582,0.226641992196625,9.865361212383663,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428376.0,0.47,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.868548347385081,0.0007163023774520316,0.1373894296094583,0.2255498006134904,9.864827243102932,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428386.0,0.48,0.1372882,0.22582264,9.865009,0.00030543236,-0.00045814854,0.00045814854,-60.525,2.1000001,9.150001,9.868548347385081,0.0007163023774520316,0.1374661449822202,0.22535277186129732,9.864720372489199,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
